fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2023-03-05,Serie A,2022-23,Inter,Lecce,2,0,6,4,2,10,0,0
2023-03-05,Serie A,2022-23,Roma,Juventus,1,0,2,6,1,8,0,0
2023-03-06,Serie A,2022-23,Torino,Bologna,1,0,3,3,1,6,0,0
2023-03-06,Serie A,2022-23,Sassuolo,Cremonese,3,2,4,3,5,7,1,1
2023-03-10,Serie A,2022-23,Spezia,Inter,2,1,1,13,3,14,1,1
2023-03-11,Serie A,2022-23,Empoli,Udinese,0,1,11,5,1,16,0,0
2023-03-11,Serie A,2022-23,Napoli,Atalanta,2,0,10,4,2,14,0,0
2023-03-11,Serie A,2022-23,Bologna,Lazio,0,0,5,2,0,7,0,0
2023-03-12,Serie A,2022-23,Lecce,Torino,0,2,9,1,2,10,0,0
2023-03-12,Serie A,2022-23,Cremonese,Fiorentina,0,2,1,6,2,7,0,0
2023-03-12,Serie A,2022-23,Verona,Monza,1,1,7,2,2,9,1,0
2023-03-12,Serie A,2022-23,Roma,Sassuolo,3,4,7,2,7,9,1,1
2023-03-12,Serie A,2022-23,Juventus,Sampdoria,4,2,11,3,6,14,1,1
2023-03-13,Serie A,2022-23,Milan,Salernitana,1,1,6,4,2,10,1,0
2023-03-17,Serie A,2022-23,Atalanta,Empoli,2,1,13,2,3,15,1,1
2023-03-17,Serie A,2022-23,Sassuolo,Spezia,1,0,3,3,1,6,0,0
2023-03-18,Serie A,2022-23,Monza,Cremonese,1,1,8,4,2,12,1,0
2023-03-18,Serie A,2022-23,Salernitana,Bologna,2,2,5,4,4,9,1,1
2023-03-18,Serie A,2022-23,Udinese,Milan,3,1,5,6,4,11,1,1
2023-03-19,Serie A,2022-23,Sampdoria,Verona,3,1,5,8,4,13,1,1
2023-03-19,Serie A,2022-23,Fiorentina,Lecce,1,0,1,3,1,4,0,0
2023-03-19,Serie A,2022-23,Torino,Napoli,0,4,5,4,4,9,0,1
2023-03-19,Serie A,2022-23,Lazio,Roma,1,0,5,2,1,7,0,0
2023-03-19,Serie A,2022-23,Inter,Juventus,0,1,6,4,1,10,0,0
2023-04-01,Serie A,2022-23,Inter,Fiorentina,0,1,10,8,1,18,0,0
2023-04-01,Serie A,2022-23,Juventus,Verona,1,0,3,5,1,8,0,0
2023-04-01,Serie A,2022-23,Cremonese,Atalanta,1,3,0,6,4,6,1,1
2023-04-02,Serie A,2022-23,Bologna,Udinese,3,0,2,7,3,9,0,1
2023-04-02,Serie A,2022-23,Monza,Lazio,0,2,8,3,2,11,0,0
2023-04-02,Serie A,2022-23,Spezia,Salernitana,1,1,9,5,2,14,1,0
2023-04-02,Serie A,2022-23,Roma,Sampdoria,3,0,10,3,3,13,0,1
2023-04-02,Serie A,2022-23,Napoli,Milan,0,4,10,4,4,14,0,1
2023-04-03,Serie A,2022-23,Empoli,Lecce,1,0,3,4,1,7,0,0
2023-04-03,Serie A,2022-23,Sassuolo,Torino,1,1,6,7,2,13,1,0
2023-04-07,Serie A,2022-23,Lecce,Napoli,1,2,5,4,3,9,1,1
2023-04-07,Serie A,2022-23,Salernitana,Inter,1,1,2,8,2,10,1,0
2023-04-07,Serie A,2022-23,Milan,Empoli,0,0,9,0,0,9,0,0
2023-04-08,Serie A,2022-23,Verona,Sassuolo,2,1,4,10,3,14,1,1
2023-04-08,Serie A,2022-23,Lazio,Juventus,2,1,6,6,3,12,1,1
2023-04-08,Serie A,2022-23,Torino,Roma,0,1,7,4,1,11,0,0
2023-04-08,Serie A,2022-23,Fiorentina,Spezia,1,1,8,4,2,12,1,0
2023-04-08,Serie A,2022-23,Atalanta,Bologna,0,2,6,0,2,6,0,0
2023-04-08,Serie A,2022-23,Udinese,Monza,2,2,4,2,4,6,1,1
2023-04-08,Serie A,2022-23,Sampdoria,Cremonese,2,3,3,3,5,6,1,1
2023-04-14,Serie A,2022-23,Cremonese,Empoli,1,0,3,8,1,11,0,0
2023-04-14,Serie A,2022-23,Spezia,Lazio,0,3,2,3,3,5,0,1
2023-04-15,Serie A,2022-23,Bologna,Milan,1,1,2,6,2,8,1,0
2023-04-15,Serie A,2022-23,Napoli,Verona,0,0,4,0,0,4,0,0
2023-04-15,Serie A,2022-23,Inter,Monza,0,1,5,2,1,7,0,0
2023-04-16,Serie A,2022-23,Sassuolo,Juventus,1,0,10,13,1,23,0,0
2023-04-16,Serie A,2022-23,Roma,Udinese,3,0,6,2,3,8,0,1
2023-04-16,Serie A,2022-23,Lecce,Sampdoria,1,1,11,8,2,19,1,0
2023-04-16,Serie A,2022-23,Torino,Salernitana,1,1,4,2,2,6,1,0
2023-04-17,Serie A,2022-23,Fiorentina,Atalanta,1,1,5,1,2,6,1,0
2023-04-21,Serie A,2022-23,Verona,Bologna,2,1,4,2,3,6,1,1
2023-04-22,Serie A,2022-23,Salernitana,Sassuolo,3,0,4,8,3,12,0,1
2023-04-22,Serie A,2022-23,Lazio,Torino,0,1,3,4,1,7,0,0
2023-04-22,Serie A,2022-23,Sampdoria,Spezia,1,1,9,9,2,18,1,0
2023-04-23,Serie A,2022-23,Empoli,Inter,0,3,5,4,3,9,0,1
2023-04-23,Serie A,2022-23,Monza,Fiorentina,3,2,5,3,5,8,1,1
2023-04-23,Serie A,2022-23,Udinese,Cremonese,3,0,3,8,3,11,0,1
2023-04-23,Serie A,2022-23,Milan,Lecce,2,0,4,2,2,6,0,0
2023-04-23,Serie A,2022-23,Juventus,Napoli,0,1,3,6,1,9,0,0
2023-04-24,Serie A,2022-23,Atalanta,Roma,3,1,3,4,4,7,1,1
2023-04-28,Serie A,2022-23,Spezia,Monza,0,2,3,3,2,6,0,0
2023-04-28,Serie A,2022-23,Lecce,Udinese,1,0,7,4,1,11,0,0
2023-04-29,Serie A,2022-23,Roma,Milan,1,1,1,5,2,6,1,0
